diag,L_SC,L_NM,L_AM,m,φ,J1x,J1y,J2x,J2y
False,20,3,10,0.15000000000000002,0.62,0.12454721078471699,8.189597437298105e-18,0.12454721078471699,-1.0465393637005978e-17
False,20,3,10,0.15000000000000002,0.64,0.12658074707339528,2.5413495940473074e-17,0.12658074707339528,-5.3033535663825945e-18
False,20,3,10,0.15000000000000002,0.66,0.12724316064787117,1.477204874240888e-17,0.12724316064787117,-1.5989620593783593e-17
False,20,3,10,0.15000000000000002,0.68,0.12560818746078597,1.7107148903868155e-18,0.12560818746078597,1.8983750966930023e-17
False,20,3,10,0.15000000000000002,0.7000000000000001,0.12052138696592354,-4.5753433897758286e-18,0.12052138696592357,-7.480985839715387e-18
False,20,3,10,0.15000000000000002,0.72,0.11094365557034754,2.996247170504683e-17,0.11094365557034755,-1.4313980639353762e-17
False,20,3,10,0.15000000000000002,0.74,0.09640745423661445,1.7983911577623372e-17,0.09640745423661445,-2.909461387818732e-18
False,20,3,10,0.15000000000000002,0.76,0.07741350879350682,2.8642063313124704e-18,0.07741350879350685,-1.624974892240003e-17
False,20,3,10,0.15000000000000002,0.78,0.0555417323648215,-2.2500841413919814e-19,0.055541732364821475,-2.167790260748524e-17
False,20,3,10,0.15000000000000002,0.8,0.03315247112432304,-1.2711381864821351e-17,0.033152471124323006,2.185721567460146e-17
False,20,3,10,0.15000000000000002,0.8200000000000001,0.01276577630823661,2.002930201205317e-17,0.012765776308236568,3.771363845153188e-18
False,20,3,10,0.15000000000000002,0.84,-0.0036143644283150086,7.419522630768067e-18,-0.0036143644283149895,6.78134861946981e-18
False,20,3,10,0.15000000000000002,0.86,-0.014940412089770165,-5.125886525856707e-19,-0.014940412089770176,1.3660922833271741e-17
False,20,3,10,0.15000000000000002,0.88,-0.021178032438395895,1.0252576053759257e-17,-0.0211780324383959,6.4457909074022764e-18
False,20,3,10,0.15000000000000002,0.9,-0.023035307839913435,-1.3895699521166422e-17,-0.023035307839913456,9.899741493074565e-19
False,20,3,10,0.15000000000000002,0.92,-0.021556406243342336,1.8428817421126606e-18,-0.021556406243342353,-8.541694731971432e-18
False,20,3,10,0.15000000000000002,0.9400000000000001,-0.01777598378160225,-8.625044337538952e-18,-0.017775983781602247,3.648689791388395e-18
False,20,3,10,0.15000000000000002,0.96,-0.012536113614074227,-9.390349989014122e-19,-0.012536113614074236,8.940057394399248e-19
False,20,3,10,0.15000000000000002,0.98,-0.006457814838651377,-6.091259638414184e-19,-0.006457814838651378,6.145531737703511e-19
False,20,3,10,0.15000000000000002,1.0,-1.2705120642252764e-17,3.5810983505621206e-33,-1.2705120642252771e-17,4.259902405349125e-34
False,20,3,12,0.15000000000000002,0.0,0.0,0.0,0.0,0.0
False,20,3,12,0.15000000000000002,0.02,0.008797507714072804,-1.8746110542450738e-18,0.008797507714072809,2.1630130495689422e-18
False,20,3,12,0.15000000000000002,0.04,0.01615673696917458,-2.4360723200345833e-18,0.016156736969174586,-5.6711346291563826e-18
False,20,3,12,0.15000000000000002,0.06,0.02101736269790856,1.226806750857618e-18,0.021017362697908566,-6.16211014300339e-18
False,20,3,12,0.15000000000000002,0.08,0.022966571687156222,-4.861363857911154e-18,0.022966571687156247,-4.143429138786025e-18
False,20,3,12,0.15000000000000002,0.1,0.022316118801611495,-7.535609059470404e-18,0.0223161188016115,-1.466449468589458e-17
False,20,3,12,0.15000000000000002,0.12,0.019958528653995045,1.049566632269565e-17,0.019958528653995035,-1.1025603657955827e-17
False,20,3,12,0.15000000000000002,0.14,0.017055005914452498,-7.4797804034998e-19,0.017055005914452494,-5.211851789492402e-18
False,20,3,12,0.15000000000000002,0.16,0.014679653211168025,-1.3881923169189153e-18,0.014679653211168025,-1.4029531327834263e-17
False,20,3,12,0.15000000000000002,0.18,0.013561695138702506,-3.4031419287364615e-17,0.013561695138702513,1.0485453641993768e-17
False,20,3,12,0.15000000000000002,0.2,0.014009027788848251,1.340233741395795e-17,0.014009027788848254,2.4060569021288238e-17
False,20,3,12,0.15000000000000002,0.22,0.015992249446045048,5.235689828721608e-18,0.01599224944604508,8.155916785685153e-18
False,20,3,12,0.15000000000000002,0.24,0.019283354251732054,-1.4973171428076658e-17,0.019283354251732082,9.411514800947216e-18
False,20,3,12,0.15000000000000002,0.26,0.023531931575712813,2.8032769308801927e-17,0.023531931575712844,-9.86545324981981e-18
False,20,3,12,0.15000000000000002,0.28,0.028228576195336866,7.293429207331583e-18,0.02822857619533687,8.173300154791493e-19
False,20,3,12,0.15000000000000002,0.3,0.032603280478561,1.592683614175593e-17,0.03260328047856097,1.080700628456757e-17
False,20,3,12,0.15000000000000002,0.32,0.03557153087121992,1.0455533592673821e-17,0.035571530871219934,-2.1259043036690158e-17
False,20,3,12,0.15000000000000002,0.34,0.03583233653006759,-1.0630093554645152e-17,0.035832336530067635,-1.3113655275940519e-17
False,20,3,12,0.15000000000000002,0.36,0.032144746647851594,4.000408688233666e-17,0.03214474664785161,1.0642019834973376e-17
False,20,3,12,0.15000000000000002,0.38,0.02370477472496128,-2.536448817977738e-18,0.023704774724961294,-2.0279832911110947e-17
False,20,3,12,0.15000000000000002,0.4,0.01046987147085137,2.2329232201861795e-17,0.010469871470851377,2.2359371148804218e-17
False,20,3,12,0.15000000000000002,0.42,-0.006722881646807489,2.3746054198495216e-17,-0.006722881646807441,-3.454865573791642e-18
False,20,3,12,0.15000000000000002,0.44,-0.026317945094242387,2.5228200161672392e-17,-0.02631794509424236,-4.838344478913721e-19
False,20,3,12,0.15000000000000002,0.46,-0.04642977783746065,-3.6576730975683316e-19,-0.04642977783746064,2.8917469646410494e-17
False,20,3,12,0.15000000000000002,0.48,-0.06530390812843419,-1.2479547068880301e-17,-0.06530390812843416,8.572394204181893e-18
False,20,3,12,0.15000000000000002,0.5,-0.08167397150098635,1.3768022703103748e-17,-0.08167397150098632,3.020139898797137e-17
False,20,3,12,0.15000000000000002,0.52,-0.09490663893065523,1.0926393667641768e-17,-0.09490663893065523,8.518460539239785e-18
False,20,3,12,0.15000000000000002,0.54,-0.10493902085976245,1.0643498188815486e-17,-0.10493902085976242,2.0417485377815616e-17
False,20,3,12,0.15000000000000002,0.56,-0.11209992245574955,3.6487894003121964e-17,-0.1120999224557495,2.898118776682111e-17
False,20,3,12,0.15000000000000002,0.58,-0.11692307894921344,-8.7623912762046e-18,-0.11692307894921342,-1.049091454682814e-17
False,20,3,12,0.15000000000000002,0.6,-0.1200149508820477,-1.2949891070215847e-18,-0.12001495088204774,-3.235619165256176e-18
False,20,3,12,0.15000000000000002,0.62,-0.12197632349949457,2.1520211249245413e-17,-0.12197632349949451,-9.00617239382183e-18
False,20,3,12,0.15000000000000002,0.64,-0.12333936658474612,-1.907772091298642e-17,-0.12333936658474606,-8.158922199452903e-18
False,20,3,12,0.15000000000000002,0.66,-0.12448569123706606,6.699457544324751e-18,-0.12448569123706606,1.901692860829267e-17
False,20,3,12,0.15000000000000002,0.68,-0.1255441529792674,2.75998330833398e-17,-0.1255441529792674,-1.15320321213151e-17
False,20,3,12,0.15000000000000002,0.7000000000000001,-0.1263055479064626,3.808710290648537e-18,-0.1263055479064626,2.181143309909963e-17
False,20,3,12,0.15000000000000002,0.72,-0.12621224407697498,1.165158193127753e-17,-0.12621224407697493,5.5408833806775534e-18
False,20,3,12,0.15000000000000002,0.74,-0.12446908588996008,-2.2870608619811492e-18,-0.12446908588996011,2.273772045524648e-17
False,20,3,12,0.15000000000000002,0.76,-0.12027548015350967,5.3016257599611305e-18,-0.12027548015350964,1.7915321715315708e-17
False,20,3,12,0.15000000000000002,0.78,-0.11311460904944001,-9.586542914467525e-18,-0.11311460904944001,2.6910992384925174e-17
False,20,3,12,0.15000000000000002,0.8,-0.102988623452208,-3.1278186947938993e-18,-0.10298862345220795,-1.0041853502672144e-17
False,20,3,12,0.15000000000000002,0.8200000000000001,-0.09049210190305267,1.6964853020976796e-17,-0.09049210190305267,1.2857500207190156e-17
False,20,3,12,0.15000000000000002,0.84,-0.07667807030789212,-4.722409453119055e-18,-0.07667807030789209,-2.077877278062988e-18
False,20,3,12,0.15000000000000002,0.86,-0.06276303659676204,-1.1296269092078939e-17,-0.06276303659676202,3.944566873085061e-18
False,20,3,12,0.15000000000000002,0.88,-0.049790168313731106,1.7148240673039242e-17,-0.04979016831373113,1.7180347322483772e-17
False,20,3,12,0.15000000000000002,0.9,-0.038383598271024916,-8.912844668139685e-18,-0.038383598271024916,1.0643246499622282e-17
False,20,3,12,0.15000000000000002,0.92,-0.02867694832423303,2.738366217179229e-19,-0.02867694832423301,-3.719222245129055e-18
False,20,3,12,0.15000000000000002,0.9400000000000001,-0.02041524840362521,2.3294607973123358e-18,-0.02041524840362522,2.6263481091114973e-18
False,20,3,12,0.15000000000000002,0.96,-0.013155445898907084,-4.17038127154943e-18,-0.013155445898907079,1.1346090490341789e-17
False,20,3,12,0.15000000000000002,0.98,-0.006460071103545094,1.3122801509202239e-18,-0.006460071103545091,1.3681889488508218e-19
False,20,3,12,0.15000000000000002,1.0,-1.2522136903666213e-17,-4.13547076715052e-34,-1.252213690366622e-17,-1.22414775775231e-33
False,20,3,14,0.15000000000000002,0.0,0.0,0.0,0.0,0.0
False,20,3,14,0.15000000000000002,0.02,-0.04091325330542506,2.4199983307185346e-18,-0.04091325330542505,7.2730640981548275e-19
False,20,3,14,0.15000000000000002,0.04,-0.0791083044647925,-4.873898208975192e-18,-0.0791083044647925,1.317450144512877e-18
False,20,3,14,0.15000000000000002,0.06,-0.11216011404242912,4.941741433866582e-19,-0.11216011404242912,5.412579615902654e-18
False,20,3,14,0.15000000000000002,0.08,-0.13819543359671702,4.875752280625146e-18,-0.13819543359671702,5.794591421890081e-18
False,20,3,14,0.15000000000000002,0.1,-0.15607890784962658,5.814886041331984e-18,-0.1560789078496266,-3.724356685484018e-19
False,20,3,14,0.15000000000000002,0.12,-0.16549247056766372,2.3480888476957057e-18,-0.16549247056766367,1.284251306450638e-17
False,20,3,14,0.15000000000000002,0.14,-0.16689411604175655,3.4938139665712853e-19,-0.16689411604175658,2.9530014664096826e-17
False,20,3,14,0.15000000000000002,0.16,-0.16137440616517268,-9.924111749250648e-18,-0.16137440616517268,-6.2053193872937085e-18
False,20,3,14,0.15000000000000002,0.18,-0.15045606375444812,6.356738552526274e-18,-0.15045606375444806,-2.374408649326563e-18
False,20,3,14,0.15000000000000002,0.2,-0.13588737544916452,2.29846877167956e-18,-0.13588737544916452,2.560378226521767e-17
False,20,3,14,0.15000000000000002,0.22,-0.11946287849803014,-1.0299090646317813e-17,-0.11946287849803014,1.556807679935747e-17
False,20,3,14,0.15000000000000002,0.24,-0.10288052531629638,1.6244067444413694e-17,-0.10288052531629636,2.7063521745786898e-17
False,20,3,14,0.15000000000000002,0.26,-0.08763180710499546,1.5950350512202422e-17,-0.08763180710499544,3.466311977046801e-17
False,20,3,14,0.15000000000000002,0.28,-0.07492532308847825,2.4289956993393142e-17,-0.07492532308847824,3.291365498889882e-19
False,20,3,14,0.15000000000000002,0.3,-0.06565246490670344,7.156288599254268e-18,-0.0656524649067034,3.3209391857536123e-17
False,20,3,14,0.15000000000000002,0.32,-0.06039856616598515,-1.5794159821646496e-17,-0.06039856616598514,1.9061986845373356e-17
False,20,3,14,0.15000000000000002,0.34,-0.059479954084529336,-4.165091060948559e-18,-0.05947995408452929,1.1137969603413313e-17
False,20,3,14,0.15000000000000002,0.36,-0.06296399372573513,-7.51962521558184e-18,-0.06296399372573513,1.2471327905127462e-17
False,20,3,14,0.15000000000000002,0.38,-0.07063155450251894,1.4748809398712143e-17,-0.07063155450251893,-4.510925426515197e-18
False,20,3,14,0.15000000000000002,0.4,-0.08188058688471105,-2.523135623196197e-18,-0.08188058688471105,1.078533206766204e-17
False,20,3,14,0.15000000000000002,0.42,-0.09562684546834735,2.364168475271065e-17,-0.09562684546834738,-2.5617900146267042e-17
False,20,3,14,0.15000000000000002,0.44,-0.11029319347583243,-6.007295314213045e-18,-0.1102931934758324,2.0753938920181405e-17
False,20,3,14,0.15000000000000002,0.46,-0.12396008003850947,7.972931773187112e-18,-0.12396008003850943,-2.3919726016522673e-17
False,20,3,14,0.15000000000000002,0.48,-0.13467907239930127,-2.2792940224369982e-17,-0.13467907239930127,2.419080147191678e-17
False,20,3,14,0.15000000000000002,0.5,-0.1408678737578412,-2.022782945097219e-17,-0.14086787375784116,-1.2464636429794457e-17
False,20,3,14,0.15000000000000002,0.52,-0.14165857486119054,-6.583754798814279e-18,-0.14165857486119054,2.788496009575959e-17
False,20,3,14,0.15000000000000002,0.54,-0.13708615212299927,-3.57265102073279e-18,-0.1370861521229993,1.1189223551335337e-18
False,20,3,14,0.15000000000000002,0.56,-0.12806666560832897,-8.718864914461562e-18,-0.12806666560832894,4.5236769350800273e-17
False,20,3,14,0.15000000000000002,0.58,-0.11618447094526826,2.6498475313218855e-17,-0.11618447094526826,3.699250509890518e-18
False,20,3,14,0.15000000000000002,0.6,-0.10335171818171332,-1.495245781469856e-18,-0.10335171818171329,1.511966105589854e-17
False,20,3,14,0.15000000000000002,0.62,-0.09141565516227158,4.6751712834349107e-17,-0.09141565516227157,-1.1986794932351441e-18
False,20,3,14,0.15000000000000002,0.64,-0.08178645213638715,2.9487184036284705e-17,-0.08178645213638715,-1.8631536502921558e-17
False,20,3,14,0.15000000000000002,0.66,-0.07515659972875322,2.917210380169083e-17,-0.07515659972875322,2.667616804997192e-18
False,20,3,14,0.15000000000000002,0.68,-0.07138022363884779,2.2449634598422133e-17,-0.07138022363884779,1.856501305304057e-17
False,20,3,14,0.15000000000000002,0.7000000000000001,-0.06955982453621505,3.31923453945504e-17,-0.06955982453621506,2.6824565502752513e-17
False,20,3,14,0.15000000000000002,0.72,-0.06833725235028147,9.911849393833572e-18,-0.06833725235028149,5.0978482303821655e-18
False,20,3,14,0.15000000000000002,0.74,-0.06631610184087086,-1.3263745350752814e-17,-0.06631610184087086,-5.3223600091499666e-18
False,20,3,14,0.15000000000000002,0.76,-0.06248597984144371,3.29914482928571e-17,-0.06248597984144368,-1.0579985964328838e-17
False,20,3,14,0.15000000000000002,0.78,-0.05650802087162675,2.5655026329983426e-17,-0.05650802087162672,4.020365963922411e-18
False,20,3,14,0.15000000000000002,0.8,-0.04876725683724323,-6.350943925189656e-18,-0.04876725683724323,-6.28742104221465e-19
False,20,3,14,0.15000000000000002,0.8200000000000001,-0.04018335936405308,-9.272951667308806e-18,-0.04018335936405308,-7.503817862178979e-19
False,20,3,14,0.15000000000000002,0.84,-0.031859931550790754,1.2532001803476971e-17,-0.03185993155079073,9.439451665966665e-19
False,20,3,14,0.15000000000000002,0.86,-0.02470710543723472,1.034181780249507e-17,-0.024707105437234714,-8.031240105752349e-19
False,20,3,14,0.15000000000000002,0.88,-0.019172647381590267,2.0079642894688697e-17,-0.019172647381590253,-5.3070937715088985e-18
False,20,3,14,0.15000000000000002,0.9,-0.015166380961439957,1.1221232125332815e-18,-0.015166380961439978,4.2660804523522045e-18
False,20,3,14,0.15000000000000002,0.92,-0.012184342419435133,6.492730300780285e-18,-0.012184342419435116,-5.682084584291598e-18
False,20,3,14,0.15000000000000002,0.9400000000000001,-0.009564471430482335,1.1435737091320871e-17,-0.00956447143048233,2.3090046951418895e-18
False,20,3,14,0.15000000000000002,0.96,-0.006762717417671572,1.4525825089531188e-18,-0.00676271741767157,6.881765977223565e-18
False,20,3,14,0.15000000000000002,0.98,-0.003540819425427205,7.173760299626531e-19,-0.0035408194254272054,-2.815193619690012e-19
False,20,3,14,0.15000000000000002,1.0,-7.020562273466251e-18,-1.6402584984865406e-33,-7.020562273466248e-18,-1.65517175540765e-33
False,20,3,16,0.15000000000000002,0.0,0.0,0.0,0.0,0.0
False,20,3,16,0.15000000000000002,0.02,0.021991273356395676,2.5289062133046837e-18,0.021991273356395672,-2.9449427351454764e-19
False,20,3,16,0.15000000000000002,0.04,0.0425131863119048,3.8822720673176175e-18,0.042513186311904795,1.945336390142338e-18
False,20,3,16,0.15000000000000002,0.06,0.06011633619100354,2.0320355161303933e-18,0.060116336191003567,1.9101250471035777e-18
False,20,3,16,0.15000000000000002,0.08,0.07341944055859526,4.9973209394319924e-18,0.07341944055859524,1.156625911260715e-19
False,20,3,16,0.15000000000000002,0.1,0.0812058705657444,-7.91388291072404e-18,0.08120587056574441,1.33918273505253e-18
False,20,3,16,0.15000000000000002,0.12,0.08257114283992659,6.240244118539624e-18,0.08257114283992659,4.47342269285971e-18
False,20,3,16,0.15000000000000002,0.14,0.07709795219710296,7.422445479436838e-18,0.07709795219710296,-1.6903721067375884e-17
False,20,3,16,0.15000000000000002,0.16,0.06500876970460481,1.1504494126369906e-17,0.06500876970460483,3.089322076656287e-18
False,20,3,16,0.15000000000000002,0.18,0.04723283537749447,2.189164110081421e-17,0.04723283537749444,-1.9820200102848386e-17
False,20,3,16,0.15000000000000002,0.2,0.0253373550710903,1.957991330175668e-17,0.025337355071090313,2.7477802390386538e-17
False,20,3,16,0.15000000000000002,0.22,0.0013138085531894128,-3.5426607535450415e-18,0.0013138085531894236,-1.0207183163308323e-17
False,20,3,16,0.15000000000000002,0.24,-0.022734727792721007,2.06761213822167e-17,-0.02273472779272099,1.7211030913428944e-18
False,20,3,16,0.15000000000000002,0.26,-0.044916232824311245,3.3951238638974916e-17,-0.04491623282431127,-1.217810928945603e-17
False,20,3,16,0.15000000000000002,0.28,-0.06378593844322417,9.639845966167273e-18,-0.06378593844322418,1.8072553517418484e-17
False,20,3,16,0.15000000000000002,0.3,-0.07843492909220129,3.6386181391152275e-18,-0.07843492909220129,9.750790161198909e-18
False,20,3,16,0.15000000000000002,0.32,-0.08843208438976695,-9.18430917400528e-18,-0.08843208438976692,9.844985895397969e-18
False,20,3,16,0.15000000000000002,0.34,-0.09367807852382078,-1.6387047438902425e-17,-0.09367807852382073,-2.344255666237373e-18
False,20,3,16,0.15000000000000002,0.36,-0.09425492297986138,-2.3587685286596574e-17,-0.09425492297986138,-1.3340910173672276e-17
False,20,3,16,0.15000000000000002,0.38,-0.0903367003782154,6.2521252000087185e-19,-0.09033670037821544,-8.867409133660877e-18
False,20,3,16,0.15000000000000002,0.4,-0.0821810531282467,-8.440188659088079e-18,-0.08218105312824671,1.2529357318355215e-17
False,20,3,16,0.15000000000000002,0.42,-0.07017510044666725,1.3229696913022484e-18,-0.07017510044666728,-2.404999770270307e-18
False,20,3,16,0.15000000000000002,0.44,-0.05488830298014558,1.5487725383130356e-17,-0.05488830298014563,-9.44751522769167e-18
False,20,3,16,0.15000000000000002,0.46,-0.03709480542960379,-2.7940298216560416e-17,-0.037094805429603764,-6.011750695128113e-18
False,20,3,16,0.15000000000000002,0.48,-0.017755593809604644,-1.1763561639513677e-17,-0.01775559380960461,3.07865374252543e-17
False,20,3,16,0.15000000000000002,0.5,0.002025814960559805,7.353522604507045e-18,0.002025814960559842,-1.3853848706870444e-17
False,20,3,16,0.15000000000000002,0.52,0.021056958860819576,-2.5122742097700874e-17,0.021056958860819586,2.9172120092613065e-18
False,20,3,16,0.15000000000000002,0.54,0.038117390194311485,-1.3181194337754718e-17,0.0381173901943115,9.046343354824844e-19
False,20,3,16,0.15000000000000002,0.56,0.05204322706503793,1.2756691558368867e-17,0.052043227065037924,1.7477727838923314e-17
False,20,3,16,0.15000000000000002,0.58,0.06185357431648356,-4.170306559223748e-17,0.06185357431648361,1.0826463609034549e-17
False,20,3,16,0.15000000000000002,0.6,0.0669151720164334,-1.1207162278082378e-17,0.0669151720164334,-6.662824996669101e-18
False,20,3,16,0.15000000000000002,0.62,0.06710567962213906,5.916846745026509e-18,0.06710567962213905,-1.7718980824700036e-17
False,20,3,16,0.15000000000000002,0.64,0.06290890294375792,4.8504405382433476e-18,0.06290890294375796,-2.068775768641671e-17
False,20,3,16,0.15000000000000002,0.66,0.055378702880381526,9.657235158015885e-18,0.05537870288038155,-3.721307378353226e-17
False,20,3,16,0.15000000000000002,0.68,0.04594819535793947,-3.5689173276279e-18,0.04594819535793948,-2.7184154774885835e-17
False,20,3,16,0.15000000000000002,0.7000000000000001,0.03612177970799106,1.2905468076834135e-17,0.03612177970799109,-1.8199310632261258e-17
False,20,3,16,0.15000000000000002,0.72,0.02714041688104219,8.336372465287675e-18,0.027140416881042188,-2.839673403859117e-17
False,20,3,16,0.15000000000000002,0.74,0.019728738061583897,2.1828603466190554e-17,0.0197287380615839,-3.0339497173999454e-17
False,20,3,16,0.15000000000000002,0.76,0.01400633561482394,1.25592091459224e-17,0.014006335614823947,-4.029036812363694e-17
False,20,3,16,0.15000000000000002,0.78,0.00958665507428275,1.7670897387081946e-17,0.009586655074282784,-2.3767114771555477e-18
False,20,3,16,0.15000000000000002,0.8,0.0058208420628120434,4.04913324424393e-17,0.005820842062812057,-8.967151174150177e-18
False,20,3,16,0.15000000000000002,0.8200000000000001,0.002096830725672371,1.5394821836470628e-17,0.0020968307256723747,-4.171211460340616e-17
False,20,3,16,0.15000000000000002,0.84,-0.001908470178311656,-5.7236559565772845e-18,-0.0019084701783116465,-1.1480551216809076e-17
False,20,3,16,0.15000000000000002,0.86,-0.006102793258368188,-9.89250444474096e-18,-0.006102793258368192,-3.661409096155259e-17
False,20,3,16,0.15000000000000002,0.88,-0.010009233004846203,5.850506744624895e-18,-0.01000923300484621,-4.328765965214373e-18
False,20,3,16,0.15000000000000002,0.9,-0.012931622460011907,1.0828773304646666e-18,-0.012931622460011918,-1.2926069240707337e-17
False,20,3,16,0.15000000000000002,0.92,-0.014190902441363708,3.67802245701864e-18,-0.014190902441363703,9.439911344877596e-19
False,20,3,16,0.15000000000000002,0.9400000000000001,-0.013353040225889106,6.890879169314353e-18,-0.013353040225889103,-5.61655137995657e-18
False,20,3,16,0.15000000000000002,0.96,-0.010381104869996854,-3.797810516468404e-18,-0.010381104869996853,-8.769777713085907e-19
False,20,3,16,0.15000000000000002,0.98,-0.00567527283376156,1.1566906440844862e-18,-0.005675272833761559,-2.650264467411633e-18
False,20,3,16,0.15000000000000002,1.0,-1.1390479543297521e-17,2.0558297385455675e-33,-1.1390479543297527e-17,3.303746703030349e-33
False,20,3,18,0.15000000000000002,0.0,0.0,0.0,0.0,0.0
False,20,3,18,0.15000000000000002,0.02,0.021133573887656534,3.096392269461236e-18,0.021133573887656534,-6.386849045032149e-19
False,20,3,18,0.15000000000000002,0.04,0.04164298366141461,3.6290307886246095e-18,0.04164298366141461,-1.0668904160847638e-18
False,20,3,18,0.15000000000000002,0.06,0.060955236985395594,5.9398789304777005e-18,0.0609552369853956,-6.710932377403326e-19
False,20,3,18,0.15000000000000002,0.08,0.07858663210028907,1.3493088398570374e-17,0.07858663210028907,-3.479968107437418e-18
False,20,3,18,0.15000000000000002,0.1,0.09415677695026287,7.581001665599607e-18,0.0941567769502629,-1.6127209351265902e-17
False,20,3,18,0.15000000000000002,0.12,0.10737290871282242,2.1263207013858935e-18,0.1073729087128224,2.7755099714229195e-18
False,20,3,18,0.15000000000000002,0.14,0.1179886965955522,2.365130218000924e-17,0.1179886965955522,-1.0272983150198566e-17
False,20,3,18,0.15000000000000002,0.16,0.12575389146242735,2.0147047314816995e-17,0.12575389146242735,3.645828574021058e-18
False,20,3,18,0.15000000000000002,0.18,0.13038049050170794,2.2082367126006396e-17,0.13038049050170797,-1.778946620472551e-17
False,20,3,18,0.15000000000000002,0.2,0.13155118194966206,2.654249456633454e-17,0.1315511819496621,-2.6782228709330208e-17
False,20,3,18,0.15000000000000002,0.22,0.12898335171170933,1.6918186315328363e-17,0.12898335171170938,8.4174232365806e-18
False,20,3,18,0.15000000000000002,0.24,0.12253964335645709,-1.976690660610833e-17,0.12253964335645708,5.021710335804337e-18
False,20,3,18,0.15000000000000002,0.26,0.11235280685398423,-1.8988989437786963e-17,0.11235280685398423,2.77210933767392e-18
False,20,3,18,0.15000000000000002,0.28,0.09891938808759539,2.1597983062128872e-17,0.09891938808759541,1.3912227390468947e-17
False,20,3,18,0.15000000000000002,0.3,0.08312120220107119,2.594880398616611e-17,0.08312120220107123,-3.4935626641337784e-17
False,20,3,18,0.15000000000000002,0.32,0.06615516585595534,-2.0821395185499173e-18,0.0661551658559553,-2.872374555282413e-17
False,20,3,18,0.15000000000000002,0.34,0.04938249310064115,-6.153212477571548e-18,0.04938249310064114,-2.7156743677984652e-17
False,20,3,18,0.15000000000000002,0.36,0.034134924837764626,-7.905427768457346e-18,0.034134924837764605,-5.7430094372939244e-18
False,20,3,18,0.15000000000000002,0.38,0.021527935303977657,2.591690078974861e-17,0.02152793530397765,-3.493831510423479e-18
False,20,3,18,0.15000000000000002,0.4,0.012324915169425492,-1.0421313963575954e-17,0.01232491516942548,2.3818511999120494e-17
False,20,3,18,0.15000000000000002,0.42,0.006876429796323961,1.1809541331386147e-17,0.006876429796323965,-3.101080879593939e-17
False,20,3,18,0.15000000000000002,0.44,0.005134470014061806,-8.307363435643468e-18,0.005134470014061776,-6.198207655724449e-18
False,20,3,18,0.15000000000000002,0.46,0.006723236902360502,-5.923852136455098e-18,0.006723236902360487,-1.4118267355555297e-17
False,20,3,18,0.15000000000000002,0.48,0.01104116456278758,-3.2201722718331926e-17,0.011041164562787554,-1.822437637176341e-17
False,20,3,18,0.15000000000000002,0.5,0.017372748683315255,5.327323476610312e-18,0.017372748683315252,8.819050860515778e-18
False,20,3,18,0.15000000000000002,0.52,0.024997225784991653,6.965306996191533e-18,0.024997225784991625,-2.573657957938286e-17
False,20,3,18,0.15000000000000002,0.54,0.03328698651406348,3.540004497730339e-17,0.0332869865140635,-2.2437177649507086e-17
False,20,3,18,0.15000000000000002,0.56,0.04178797760345108,1.6644489806132592e-18,0.041787977603451064,1.946517588813936e-17
False,20,3,18,0.15000000000000002,0.58,0.050269226848190664,-3.4629788886313867e-18,0.05026922684819067,1.886553186415135e-17
False,20,3,18,0.15000000000000002,0.6,0.05872538260867313,1.0666908535309158e-17,0.05872538260867313,-2.8704056483293404e-17
False,20,3,18,0.15000000000000002,0.62,0.06732107665936057,1.2434616941824048e-17,0.06732107665936053,-2.5550437615845162e-17
False,20,3,18,0.15000000000000002,0.64,0.07628050288842075,-7.665647677016592e-18,0.07628050288842074,-3.3441939297683025e-17
False,20,3,18,0.15000000000000002,0.66,0.08574490346466798,3.683184303232963e-18,0.085744903464668,-1.9629286452915045e-17
False,20,3,18,0.15000000000000002,0.68,0.09563586100149667,4.182046844593442e-17,0.09563586100149665,-4.433912781013988e-17
False,20,3,18,0.15000000000000002,0.7000000000000001,0.10556588486655917,-1.8011644883608462e-18,0.10556588486655918,-1.7364931046788614e-17
False,20,3,18,0.15000000000000002,0.72,0.11482764280150075,1.0392906383677704e-17,0.11482764280150076,-1.4437559029026723e-17
False,20,3,18,0.15000000000000002,0.74,0.12247310994269077,5.989216848253333e-19,0.12247310994269076,1.6178243384528995e-17
False,20,3,18,0.15000000000000002,0.76,0.1274706383616318,2.1681943941069535e-17,0.1274706383616318,5.2600627864418505e-18
False,20,3,18,0.15000000000000002,0.78,0.1289076121299647,-7.410616696374036e-19,0.12890761212996474,1.5537876712824058e-18
False,20,3,18,0.15000000000000002,0.8,0.12619286664903706,-4.96374343177371e-19,0.126192866649037,-1.610522490991299e-17
False,20,3,18,0.15000000000000002,0.8200000000000001,0.11920892407188811,5.479202479381678e-18,0.11920892407188813,-1.4800495462374952e-17
False,20,3,18,0.15000000000000002,0.84,0.10837147572160255,-1.5365243169590258e-17,0.10837147572160254,-3.778188987362751e-18
False,20,3,18,0.15000000000000002,0.86,0.0945733600716282,-1.4374927219261642e-17,0.09457336007162824,-1.3124664740381287e-17
False,20,3,18,0.15000000000000002,0.88,0.07901970705964395,9.033792112862573e-18,0.07901970705964396,-1.0643622554252168e-17
